Dependent Variable,Variable,Coefficient,Std. Error,p-value,Significance
clubs,is_education_x_gender[T.Female],-0.022622828461164427,0.05785262872286009,0.6958057644782292,
clubs,is_education_x_gender[T.Male],0.027638193537872405,0.03902832833759482,0.4789265424579783,
clubs,is_veterinary_x_gender[T.Female],-0.010018518971475762,0.05773578845827643,0.8622567143866783,
clubs,is_veterinary_x_gender[T.Male],0.002429574558495222,0.03834197968206062,0.9494811864984946,
clubs,gender[T.Male],0.013161823312210606,0.04460472684880482,0.7679644507200146,
clubs,is_agriculture,-0.00415690361601307,0.018511783938483958,0.8223478369463072,
clubs,is_home_economics,0.01654263578238239,0.019438881319002004,0.3948625711760507,
clubs,is_science,0.00186861852676871,0.014335181961256894,0.8963005407949085,
clubs,is_engineering,-0.004525885509981636,0.024302525849687666,0.8522816205713514,
clubs,is_music,-0.00010745666406586672,0.017492743710827183,0.9950992694464448,
clubs,is_education,0.005015365076707801,0.031210629452140072,0.8723498322510257,
clubs,is_veterinary,-0.007588944412980596,0.031000923673356398,0.8066373543957084,
clubs,hometown_Iowa,0.010955631386664352,0.005402612730087852,0.04270320512146399,**
Ability_and_Competence_mean,Intercept,0.03349347892319324,0.011886049153424769,0.004879614645428337,***
Ability_and_Competence_mean,is_agriculture_x_gender[T.Female],0.020750951411699095,0.015552551261293455,0.18226806718260125,
Ability_and_Competence_mean,is_agriculture_x_gender[T.Male],-0.012052903009223476,0.015254450203582555,0.42954510983428407,
Ability_and_Competence_mean,is_home_economics_x_gender[T.Female],-0.0028334125436098815,0.01212272738561761,0.8152195587888263,
Ability_and_Competence_mean,is_home_economics_x_gender[T.Male],0.00011435656987393485,0.01937155728203062,0.9952904197814291,
Ability_and_Competence_mean,is_science_x_gender[T.Female],0.003815519751389645,0.0095511501431385,0.6895783280571743,
Ability_and_Competence_mean,is_science_x_gender[T.Male],-0.008161294663795723,0.013879573048162076,0.5565906786223149,
Ability_and_Competence_mean,is_engineering_x_gender[T.Female],-0.00021961146302274664,0.022659375767701908,0.9922680613638101,
Ability_and_Competence_mean,is_engineering_x_gender[T.Male],-0.0007700379903450476,0.017386750832785545,0.9646784436221216,
Ability_and_Competence_mean,is_music_x_gender[T.Female],0.010459988265618453,0.00919659681382995,0.2555114600822922,
Ability_and_Competence_mean,is_education_x_gender[T.Female],-0.02368486815196897,0.030415314474368526,0.4362356038304547,
Ability_and_Competence_mean,is_education_x_gender[T.Male],0.011042061139409627,0.020518667967248248,0.5905327900790789,
Ability_and_Competence_mean,is_veterinary_x_gender[T.Female],0.002925176701800331,0.03035388712924987,0.9232366696323512,
Ability_and_Competence_mean,is_veterinary_x_gender[T.Male],-0.004371935014546919,0.020157828526448835,0.8283189566665465,
Ability_and_Competence_mean,gender[T.Male],-0.00039479400757168326,0.023450391522375713,0.9865696272376335,
Ability_and_Competence_mean,is_agriculture,0.008698048402475322,0.009732344794007117,0.3715714262809241,
Ability_and_Competence_mean,is_home_economics,-0.002719055973736036,0.010219754942851008,0.7902201372440976,
Ability_and_Competence_mean,is_science,-0.004345774912406113,0.007536547206655059,0.5642536733639371,
Ability_and_Competence_mean,is_engineering,-0.0009896494533678385,0.012776756779379375,0.9382673954580751,
Ability_and_Competence_mean,is_music,0.01045998826561845,0.00919659681382993,0.25551146008229136,
Ability_and_Competence_mean,is_education,-0.012642807012559437,0.016408608056123236,0.4410913205435856,
Ability_and_Competence_mean,is_veterinary,-0.001446758312746637,0.01629835779870879,0.929275488071516,
Ability_and_Competence_mean,hometown_Iowa,0.0028341962413348403,0.0028403577987099814,0.31847691047911714,
Character_or_Morality_mean,Intercept,0.035910963000819994,0.009055270240795086,7.562644857555647e-05,***
Character_or_Morality_mean,is_agriculture_x_gender[T.Female],-0.010446282748572504,0.011848558994411706,0.3780674071851474,
Character_or_Morality_mean,is_agriculture_x_gender[T.Male],0.017820380221515327,0.011621453620557413,0.12532769128896698,
Character_or_Morality_mean,is_home_economics_x_gender[T.Female],-0.013569303600193339,0.009235581236059841,0.14191759775526003,
Character_or_Morality_mean,is_home_economics_x_gender[T.Male],0.016991656342989873,0.014758031361773928,0.2497199925357051,
Character_or_Morality_mean,is_science_x_gender[T.Female],-0.005766406105816264,0.007276450277139197,0.42817356838104437,
Character_or_Morality_mean,is_science_x_gender[T.Male],0.012260010854988112,0.01057401691307578,0.24640645976150463,
Character_or_Morality_mean,is_engineering_x_gender[T.Female],-0.03293686414859928,0.017262823703294482,0.0565325752667699,*
Character_or_Morality_mean,is_engineering_x_gender[T.Male],0.02752199123039255,0.013245925990040002,0.03785227868940661,**
Character_or_Morality_mean,is_music_x_gender[T.Female],-0.012854115573537198,0.007006337292562025,0.0667008576336953,*
Character_or_Morality_mean,is_education_x_gender[T.Female],-0.030453190247299127,0.023171609713965886,0.18890765475669075,
Character_or_Morality_mean,is_education_x_gender[T.Male],0.022554643427792297,0.015631946412659973,0.14921089425572415,
Character_or_Morality_mean,is_veterinary_x_gender[T.Female],-0.008836637442989265,0.023124811892162856,0.702405277656432,
Character_or_Morality_mean,is_veterinary_x_gender[T.Male],0.01356510844362781,0.015357044415554017,0.3771676170531083,
Character_or_Morality_mean,gender[T.Male],-0.03577102476094841,0.017865451315787054,0.04538723218730079,**
Character_or_Morality_mean,is_agriculture,0.0073740974729429275,0.007414491648887108,0.3200692786115501,
Character_or_Morality_mean,is_home_economics,0.0034223527427966957,0.007785820301403732,0.6602996052853471,
Character_or_Morality_mean,is_science,0.006493604749171821,0.005741644743165737,0.25819911701200066,
Character_or_Morality_mean,is_engineering,-0.0054148729182068416,0.009733847129923296,0.5780699622054706,
Character_or_Morality_mean,is_music,-0.012854115573537172,0.007006337292562011,0.06670085763369535,*
Character_or_Morality_mean,is_education,-0.007898546819506993,0.012500737486910954,0.5275562780514498,
Character_or_Morality_mean,is_veterinary,0.004728471000638501,0.012416744407114766,0.7033799006602354,
Character_or_Morality_mean,hometown_Iowa,0.0024407740659858233,0.0021638987956278037,0.25946957839215573,
Appearance_mean,Intercept,0.028885150478975663,0.0076173187393111155,0.00015365358364825425,***
Appearance_mean,is_agriculture_x_gender[T.Female],-0.0007024018381493816,0.009967041077952512,0.9438243639607728,
Appearance_mean,is_agriculture_x_gender[T.Male],0.0019277865778644255,0.009775999400116659,0.8436934382881123,
Appearance_mean,is_home_economics_x_gender[T.Female],-0.0017019906535071135,0.007768996854553479,0.8266132397367199,
Appearance_mean,is_home_economics_x_gender[T.Male],-0.004600657978093382,0.012414497398534967,0.7109823048644042,
Appearance_mean,is_science_x_gender[T.Female],-0.005063719082324362,0.006120970393794816,0.40817622786100305,
Appearance_mean,is_science_x_gender[T.Male],0.004463846843128095,0.008894892702251658,0.6158302288174058,
Appearance_mean,is_engineering_x_gender[T.Female],-0.014206515161800421,0.014521535745683422,0.32803584595796753,
Appearance_mean,is_engineering_x_gender[T.Male],0.00822622309243936,0.011142510116252544,0.46043094403263896,
Appearance_mean,is_music_x_gender[T.Female],-0.003586562573659413,0.005893750593122108,0.5428977786143476,
Appearance_mean,is_education_x_gender[T.Female],-0.01451138142573725,0.0194920231203059,0.45667103303734213,
Appearance_mean,is_education_x_gender[T.Male],0.0004948485473738212,0.013149637191899741,0.9699846009945261,
Appearance_mean,is_veterinary_x_gender[T.Female],-0.018661427841178562,0.01945265666127156,0.33750574785269805,
Appearance_mean,is_veterinary_x_gender[T.Male],0.008794941378255823,0.012918388860447912,0.4960684216302115,
Appearance_mean,gender[T.Male],-0.012288474729071582,0.015028467784529227,0.41363320090122346,
Appearance_mean,is_agriculture,0.0012253847397150092,0.006237091183109132,0.844263482372508,
Appearance_mean,is_home_economics,-0.0063026486316005315,0.006549453887704647,0.3360018280068645,
Appearance_mean,is_science,-0.0005998722391963042,0.004829887671330652,0.9011688287067526,
Appearance_mean,is_engineering,-0.005980292069361168,0.008188139522807237,0.46525179499085534,
Appearance_mean,is_music,-0.0035865625736594,0.005893750593122097,0.5428977786143484,
Appearance_mean,is_education,-0.014016532878363436,0.010515655456119762,0.18270310141357107,
Appearance_mean,is_veterinary,-0.009866486462922736,0.01044500024167662,0.3449654528893559,
Appearance_mean,hometown_Iowa,-0.0003572361748743752,0.0018202777396581756,0.8444306979817047,
Social_Relations_mean,Intercept,0.07494971877685523,0.012411073818323739,1.8309449694352798e-09,***
Social_Relations_mean,is_agriculture_x_gender[T.Female],-0.03301322650068289,0.016239530837844497,0.04218944388651696,**
Social_Relations_mean,is_agriculture_x_gender[T.Male],0.012900103698723533,0.015928262208141385,0.41809687390321415,
Social_Relations_mean,is_home_economics_x_gender[T.Female],-0.010256608025043787,0.012658206483940332,0.41787526293026056,
Social_Relations_mean,is_home_economics_x_gender[T.Male],0.0024746257064961405,0.020227228097394766,0.9026404686356941,
Social_Relations_mean,is_science_x_gender[T.Female],-0.007506341055975096,0.009973038807620101,0.45173694647871465,
Social_Relations_mean,is_science_x_gender[T.Male],-0.003964739329976967,0.0144926546612776,0.7844429689883133,
Social_Relations_mean,is_engineering_x_gender[T.Female],-0.02125094266654063,0.02366027446967553,0.3691984680048852,
Social_Relations_mean,is_engineering_x_gender[T.Male],0.007672737536716587,0.018154749762609494,0.6726088653084155,
Social_Relations_mean,is_music_x_gender[T.Female],-0.016069908102940705,0.009602824324592073,0.09438704939277696,*
Social_Relations_mean,is_education_x_gender[T.Female],0.01855039276089034,0.03175880465210357,0.5592144526423132,
Social_Relations_mean,is_education_x_gender[T.Male],-0.019835349126048105,0.02142500838656022,0.35465490981466286,
Social_Relations_mean,is_veterinary_x_gender[T.Female],-0.03363752962561157,0.0316946639687789,0.2886763963959859,
Social_Relations_mean,is_veterinary_x_gender[T.Male],0.013904840277969937,0.021048230125043962,0.5089300746250529,
Social_Relations_mean,gender[T.Male],-0.030835856875434144,0.02448623057973292,0.20805743518812478,
Social_Relations_mean,is_agriculture,-0.020113122801959205,0.010162237098691263,0.0479242176023161,**
Social_Relations_mean,is_home_economics,-0.007781982318547532,0.010671176886758577,0.46592890280522703,
Social_Relations_mean,is_science,-0.011471080385951998,0.007869447829948311,0.14508090560311504,
Social_Relations_mean,is_engineering,-0.013578205129824241,0.013341125339529277,0.3089047308812342,
Social_Relations_mean,is_music,-0.016069908102940685,0.009602824324592054,0.09438704939277676,*
Social_Relations_mean,is_education,-0.0012849563651575347,0.017133400948607817,0.9402241476764732,
Social_Relations_mean,is_veterinary,-0.019732689347641642,0.017018280771533195,0.2463849940091156,
Social_Relations_mean,hometown_Iowa,-0.00046665089415716887,0.002965820673901878,0.8749897849900894,
Activities_Engagement_mean,Intercept,0.038690668006915986,0.014120599934083206,0.0061958209313075245,***
Activities_Engagement_mean,is_agriculture_x_gender[T.Female],0.04685926644686071,0.018476396276029924,0.01127947619463247,**
Activities_Engagement_mean,is_agriculture_x_gender[T.Male],-0.04767937064821971,0.018122252883088476,0.008576310719069962,***
Activities_Engagement_mean,is_home_economics_x_gender[T.Female],0.01935657261033221,0.014401773147045919,0.1790809576240162,
Activities_Engagement_mean,is_home_economics_x_gender[T.Male],-0.03843755525587247,0.023013366926967076,0.09502405240590622,*
Activities_Engagement_mean,is_science_x_gender[T.Female],0.004411906048050176,0.011346745107709767,0.6974446803768862,
Activities_Engagement_mean,is_science_x_gender[T.Male],-0.012263415506979758,0.01648890188313833,0.45711882782969804,
Activities_Engagement_mean,is_engineering_x_gender[T.Female],-0.002438261184491552,0.026919287968751655,0.9278375948230344,
Activities_Engagement_mean,is_engineering_x_gender[T.Male],-0.021697256103798412,0.02065542128375034,0.2936377960593726,
Activities_Engagement_mean,is_music_x_gender[T.Female],0.028219908472084766,0.010925536541781805,0.009863851524739403,***
Activities_Engagement_mean,is_education_x_gender[T.Female],0.004608228438973267,0.03613332588635139,0.8985300091541131,
Activities_Engagement_mean,is_education_x_gender[T.Male],-0.009270714439776204,0.024376131867359655,0.703747007641671,
Activities_Engagement_mean,is_veterinary_x_gender[T.Female],-0.013264939691680341,0.0360603503370972,0.7130194240518304,
Activities_Engagement_mean,is_veterinary_x_gender[T.Male],-0.018496992547134293,0.02394745541497441,0.4399653895832536,
Activities_Engagement_mean,gender[T.Male],0.05365813652125468,0.02785901292438061,0.0542322810417136,*
Activities_Engagement_mean,is_agriculture,-0.0008201042013596732,0.01156200394957434,0.9434594747947634,
Activities_Engagement_mean,is_home_economics,-0.01908098264554069,0.01214104612135044,0.11619244964978599,
Activities_Engagement_mean,is_science,-0.00785150945892966,0.008953401303985442,0.3806251991593914,
Activities_Engagement_mean,is_engineering,-0.02413551728829015,0.015178758610864217,0.11196680219533885,
Activities_Engagement_mean,is_music,0.028219908472084727,0.010925536541781782,0.009863851524739325,***
Activities_Engagement_mean,is_education,-0.004662486000802812,0.019493389842572758,0.8109871828440883,
Activities_Engagement_mean,is_veterinary,-0.031761932238814634,0.019362412782198534,0.10107425247504603,
Activities_Engagement_mean,hometown_Iowa,0.006336203923578751,0.0033743387417913,0.060552857755613025,*
